Date,BoroughID,grocery_pharmacy,parks,residential,retail_recreation,transit,workplaces
10/09/2021,17,0,52,8,-14,-39,-34
10/09/2021,18,6,60,7,-11,-21,-31
10/09/2021,19,-15,43,13,-44,-68,-56
10/09/2021,20,1,39,10,-29,-40,-41
10/09/2021,21,12,40,10,-7,-25,-43
10/09/2021,22,-1,19,9,-19,-32,-37
10/09/2021,23,0,213,7,-23,-32,-32
10/09/2021,24,1,8,8,-17,-34,-43
10/09/2021,25,8,23,10,-17,-36,-53
10/09/2021,26,-4,11,10,-29,-33,-38
10/09/2021,27,-8,60,8,-7,-35,-43
10/09/2021,28,6,-6,11,-37,-39,-48
10/09/2021,29,-2,14,8,-4,-38,-42
10/09/2021,30,-5,18,12,-23,-29,-45
10/09/2021,31,1,20,9,3,-18,-42
10/09/2021,32,3,-7,11,-36,-39,-49
10/09/2021,33,-3,122.5,10,-18,-30,-39
11/09/2021,1,-48,-44,0,-40,-28,-49
11/09/2021,2,-9,-12,0,-38,-17,-16
11/09/2021,3,0,146,1,-4,-17,-18
11/09/2021,4,4,50,1,-16,-15,-12
11/09/2021,5,5,39,1,-20,-29,-6
11/09/2021,6,3,72,0,-13,-20,-14
11/09/2021,7,2,47,1,-17,-11,3
11/09/2021,8,-15,12,1,-37,-10,-4
11/09/2021,9,6,63,1,-13,-23,-9
11/09/2021,10,0,77,1,-13,-19,-14
11/09/2021,11,-5,34,1,-17,-32,-11
11/09/2021,12,-2,46,0,-27,-19,-15
11/09/2021,13,-12,76,1,-29,-25,-18
11/09/2021,14,-10,37,0,-26,-25,-25
11/09/2021,15,11,167,1,-12,-7,1
11/09/2021,16,-1,33,1,-18,-13,-4
11/09/2021,17,-9,94,0,-14,-38,-11
11/09/2021,18,8,68,0,-5,-5,-6
11/09/2021,19,-2,67,0,-15,-40,-9
11/09/2021,20,-6,47,0,-27,-17,0
11/09/2021,21,3,57,1,-14,-15,-15
11/09/2021,22,-7,43,1,-21,-25,-8
11/09/2021,23,-9,159,0,-32,-22,-7
11/09/2021,24,-6,12,1,-21,-27,-15
11/09/2021,25,6,41,0,-12,-25,-13
11/09/2021,26,-8,27,0,-27,-19,2
11/09/2021,27,-15,52,1,-10,-30,-10
11/09/2021,28,3,8,0,-22,-15,-5
11/09/2021,29,-1,-3,1,-7,-14,-17
11/09/2021,30,-13,27,0,-27,-13,-2
11/09/2021,31,-2,8,1,1,-5,-10
11/09/2021,32,1,-2,1,-36,-38,-19
11/09/2021,33,-6,107,1,-22,-17,2
12/09/2021,1,-50,-39,0,-37,-28,-49
12/09/2021,2,-7,-13,1,-35,-21,-16
12/09/2021,3,-2,137,0,-3,-18,-19
12/09/2021,4,1,65,1,-14,-17,-5
12/09/2021,5,0,33,1,-17,-28,-8
12/09/2021,6,7,62,0,-6,-22,-12
12/09/2021,7,4,53,0,-12,-5,8
12/09/2021,8,-14,30,0,-34,-10,-12
12/09/2021,9,5,52,0,-12,-27,-6
12/09/2021,10,4,58,1,-9,-24,-10
12/09/2021,11,-3,42,0,-17,-33,-7
12/09/2021,12,-3,55,0,-25,-22,-4
12/09/2021,13,-17,59,0,-32,-31,-14
12/09/2021,14,-11,34,0,-25,-26,-24
12/09/2021,15,7,143,0,-12,-9,6
12/09/2021,16,3,64,0,-13,-10,-2
12/09/2021,17,-8,118,0,-9,-39,-4
12/09/2021,18,9,57,0,-7,-9,-6
12/09/2021,19,-10,64,0,-35,-59,-10
12/09/2021,20,-4,63,0,-27,-20,-3
12/09/2021,21,3,72,0,-12,-14,-10
12/09/2021,22,-13,34,0,-21,-28,-10
12/09/2021,23,-9,183,-1,-18,-16,-4
12/09/2021,24,-5,69,0,-18,-25,-18
12/09/2021,25,2,41,0,-13,-29,-22
12/09/2021,26,-3,34,0,-23,-24,1
12/09/2021,27,-17,78,0,-11,-26,-10
12/09/2021,28,-9,18,-1,-22,-15,-2
12/09/2021,29,-1,49,0,-5,-22,-14
12/09/2021,30,-16,19,0,-26,-20,5
12/09/2021,31,-2,20,1,-14,-17,-10
12/09/2021,32,3,8,1,-37,-38,-21
12/09/2021,33,-11,126,0,-13,-9,-2
13/09/2021,1,-54,-50,0,-64,-57,-50
13/09/2021,2,-10,-2,11,-45,-39,-51
13/09/2021,3,9,120,6,0,-20,-37
13/09/2021,4,10,68,10,-7,-31,-41
13/09/2021,5,10,57,9,-11,-32,-40
13/09/2021,6,12,111,7,5,-31,-36
13/09/2021,7,9,51,11,-7,-33,-45
13/09/2021,8,-19,37,12,-44,-35,-53
13/09/2021,9,10,65,9,-5,-31,-34
13/09/2021,10,6,83,8,-5,-33,-38
13/09/2021,11,3,60,7,-9,-40,-37
13/09/2021,12,7,90,11,-25,-43,-45
13/09/2021,13,-9,59,12,-27,-29,-51
13/09/2021,14,-1,59,9,-17,-37,-48
13/09/2021,15,20,130,10,2,-25,-31
13/09/2021,16,5,40,8,-7,-24,-34
13/09/2021,17,4,97,8,-8,-42,-35
13/09/2021,18,12,61,7,-3,-23,-34
13/09/2021,19,-13,58,14,-39,-67,-58
13/09/2021,20,-1,58,12,-25,-45,-45
13/09/2021,21,12,74,11,-4,-28,-45
13/09/2021,22,-2,48,10,-15,-33,-41
13/09/2021,23,5,270,7,-14,-27,-35
13/09/2021,24,7,40,9,-11,-35,-44
13/09/2021,25,10,41,12,-13,-39,-56
13/09/2021,26,-2,27,11,-24,-39,-42
13/09/2021,27,-3,94,10,-2,-38,-46
13/09/2021,28,6,18,12,-36,-34,-51
13/09/2021,29,2,51,9,3,-38,-45
13/09/2021,30,-5,33,13,-19,-35,-49
13/09/2021,31,9,44,10,-2,-22,-46
13/09/2021,32,12,16,11,-34,-34,-48
13/09/2021,33,-2,112,11,-14,-29,-42
14/09/2021,1,-53,-65,0,-62,-54,-52
14/09/2021,2,-21,-31,13,-47,-40,-50
14/09/2021,3,-2,34,7,-8,-24,-40
14/09/2021,4,0,16,11,-14,-29,-42
14/09/2021,5,8,2,10,-16,-36,-40
14/09/2021,6,2,31,9,-13,-33,-38
14/09/2021,7,4,5,13,-15,-35,-45
14/09/2021,8,-23,-20,14,-49,-35,-53
14/09/2021,9,9,12,11,-11,-37,-38
14/09/2021,10,-1,26,10,-14,-34,-40
14/09/2021,11,-6,8,9,-18,-38,-39
14/09/2021,12,-2,31,13,-31,-38,-46
14/09/2021,13,-14,10,12,-9,-25,-52
14/09/2021,14,-8,5,11,-25,-35,-51
14/09/2021,15,10,53,11,-10,-24,-31
14/09/2021,16,-1,-4,10,-16,-27,-35
14/09/2021,17,-1,36,9,-14,-43,-36
14/09/2021,18,3,18,9,-15,-24,-35
14/09/2021,19,-18,13,15,-44,-66,-59
14/09/2021,20,-7,14,13,-36,-43,-43
14/09/2021,21,5,17,12,-15,-28,-45
14/09/2021,22,-10,-1,12,-24,-34,-44
14/09/2021,23,-4,145,9,-17,-32,-37
14/09/2021,24,1,-14,10,-20,-33,-48
14/09/2021,25,4,-3,13,-24,-40,-58
14/09/2021,26,-13,-4,12,-31,-36,-44
14/09/2021,27,-7,42,11,-5,-34,-47
14/09/2021,28,-2,-21,14,-41,-41,-52
14/09/2021,29,-6,-11,11,-13,-38,-47
14/09/2021,30,-11,6,15,-24,-31,-49
14/09/2021,31,-5,-7,12,-16,-27,-48
14/09/2021,32,2,-19,12,-34,-36,-50
14/09/2021,33,-6,112,12,-24,-30,-44
15/09/2021,1,-45,-48,0,-56,-53,-48
15/09/2021,2,-9,-9,9,-40,-40,-50
15/09/2021,3,15,85,5,1,-28,-37
15/09/2021,4,6,49,10,-6,-30,-42
15/09/2021,5,13,43,8,-10,-30,-39
15/09/2021,6,12,84,7,-4,-32,-37
15/09/2021,7,6,36,11,-6,-35,-43
15/09/2021,8,-18,16,12,-44,-35,-50
15/09/2021,9,10,43,9,-4,-35,-34
15/09/2021,10,9,71,8,-1,-34,-40
15/09/2021,11,3,36,7,-12,-38,-37
15/09/2021,12,9,70,10,-20,-38,-44
15/09/2021,13,-6,46,10,-25,-35,-51
15/09/2021,14,-1,32,8,-20,-39,-47
15/09/2021,15,20,111,9,1,-22,-30
15/09/2021,16,5,31,8,-6,-25,-34
15/09/2021,17,3,95,8,-8,-41,-36
15/09/2021,18,11,60,7,-7,-21,-31
15/09/2021,19,-10,58,13,-39,-67,-56
15/09/2021,20,1,54,11,-24,-43,-42
15/09/2021,21,17,53,10,-2,-28,-42
15/09/2021,22,-5,33,9,-16,-34,-40
15/09/2021,23,3,235,7,-16,-33,-33
15/09/2021,24,6,29,8,-12,-33,-45
15/09/2021,25,9,45,12,-10,-35,-56
15/09/2021,26,-2,24,10,-21,-36,-42
15/09/2021,27,-2,69,9,-4,-36,-44
15/09/2021,28,9,14,11,-35,-39,-49
15/09/2021,29,5,34,9,4,-37,-43
15/09/2021,30,-4,34,12,-17,-32,-47
15/09/2021,31,8,24,9,-8,-25,-44
15/09/2021,32,9,19,10,-28,-41,-47
15/09/2021,33,-4,112,10,-14,-27,-42
16/09/2021,1,-44,-43,0,-53,-51,-49
16/09/2021,2,-10,6,9,-39,-38,-49
16/09/2021,3,9,112,4,3,-23,-38
16/09/2021,4,-2,73,8,-15,-36,-48
16/09/2021,5,11,50,8,-11,-33,-38
16/09/2021,6,8,113,6,-5,-32,-39
16/09/2021,7,5,50,9,-7,-37,-44
16/09/2021,8,-15,35,10,-43,-34,-52
16/09/2021,9,14,68,8,-5,-35,-35
16/09/2021,10,7,90,7,-4,-36,-40
16/09/2021,11,5,51,7,-10,-38,-38
16/09/2021,12,4,79,8,-22,-38,-47
16/09/2021,13,-4,64,9,-29,-33,-50
16/09/2021,14,-2,63,8,-16,-35,-49
16/09/2021,15,14,139,9,-1,-28,-34
16/09/2021,16,12,44,7,-7,-22,-34
16/09/2021,17,5,98,7,-12,-41,-37
16/09/2021,18,10,84,6,-7,-26,-34
16/09/2021,19,-9,75,11,-37,-67,-56
16/09/2021,20,0,77,9,-21,-40,-44
16/09/2021,21,16,90,9,-2,-30,-45
16/09/2021,22,-7,34,9,-18,-34,-42
16/09/2021,23,2,240,6,-18,-35,-36
16/09/2021,24,-1,48,7,-11,-40,-47
16/09/2021,25,11,70,10,-7,-35,-55
16/09/2021,26,-2,34,9,-20,-38,-39
16/09/2021,27,-6,77,9,-6,-37,-45
16/09/2021,28,9,33,10,-34,-37,-50
16/09/2021,29,4,58,7,6,-37,-45
16/09/2021,30,-3,44,11,-17,-28,-48
